Cliente [cód],Venda anual,Últim venda,Família
DIRCEO BROILO E CIA LTDA [400],7668.990000000001,2025-06-13 00:00:00,_ASD
DIRCEO BROILO E CIA LTDA [400],1289.78,2016-02-29 00:00:00,_OUT
DIRCEO BROILO E CIA LTDA [400],8342.58,2025-02-28 00:00:00,AUTO
DIRCEO BROILO E CIA LTDA [400],5085.16,2017-05-22 00:00:00,DYNA
DIRCEO BROILO E CIA LTDA [400],2660.07,2025-07-16 00:00:00,ELET
DIRCEO BROILO E CIA LTDA [400],15695.199999999999,2025-06-16 00:00:00,FECH
DIRCEO BROILO E CIA LTDA [400],35852.18,2025-08-20 00:00:00,IATD
DIRCEO BROILO E CIA LTDA [400],528.55,2020-02-25 00:00:00,PAPE
DIRCEO BROILO E CIA LTDA [400],791.52,2019-08-14 00:00:00,REFL
DIRCEO BROILO E CIA LTDA [400],68266.00000000001,2024-09-27 00:00:00,SIKA
DIRCEU DA SILVA OLIVEIRA [37500],9.2,2025-09-09 00:00:00,_PVC
DIRCEU DE OLIVEIRA BORGES [36683],0.9,2023-08-25 00:00:00,_PVC
DIRCEU DE OLIVEIRA BORGES [36683],1,2023-08-25 00:00:00,FELT
DIRCEU DE OLIVEIRA BORGES [36683],46.150000000000006,2024-03-11 00:00:00,IATD
DIRCEU DE OLIVEIRA BORGES [36683],3,2023-08-25 00:00:00,PR3M
DIRCEU DE OLIVEIRA BORGES [36683],5.75,2018-05-23 00:00:00,PSeI
DIRCEU DORNELLES PONS [60030],88.92,2022-03-03 00:00:00,_OUT
DIRCEU DORNELLES PONS [60030],150.6,2025-07-23 00:00:00,PSeI
DIRCEU LUIZ CASAROLI [32768],26,2013-03-28 00:00:00,IATD
DIRECOES HIDRAULICAS RS LTDA [61476],335,2025-04-16 00:00:00,_ASD
DIRECOES HIDRAULICAS RS LTDA [61476],320,2022-11-09 00:00:00,IATD
DIRECOES HIDRAULICAS RS LTDA [61476],567.26,2022-11-09 00:00:00,PAPE
DIRETA COMERCIO DE EQUIPAMENTOS E PECAS LTDA [65325],0.1,2024-05-16 00:00:00,PSeI
DIRNEI FERREIRA ALVES - EXTINTORES [66010],125,2024-10-28 00:00:00,IATD
DIRNEI FERREIRA ALVES - EXTINTORES [66010],2618,2025-05-30 00:00:00,SATW
DIRNEI SIQUEIRA DE SOUZA - ME [37535],82.66,2016-09-27 00:00:00,IATD
DIRNEI SIQUEIRA DE SOUZA [52761],86.88,2020-09-29 00:00:00,IATD
DISIFFER IND  E COM DE PRODUTOS METALURGICOS LTDA [65172],764.12,2024-04-22 00:00:00,PSeI
DISMATEQ COM VAREJ DE PROD DE LIMPEZA LTDA -ME [38758],30,2021-11-19 00:00:00,_ASD
DISMATEQ COM VAREJ DE PROD DE LIMPEZA LTDA -ME [38758],87.92,2025-07-30 00:00:00,AUTO
DISMATEQ COM VAREJ DE PROD DE LIMPEZA LTDA -ME [38758],64.86,2025-04-03 00:00:00,IATD
DISMATEQ COM VAREJ DE PROD DE LIMPEZA LTDA -ME [38758],181.75,2021-07-21 00:00:00,OUT2
DISMATEQ COM VAREJ DE PROD DE LIMPEZA LTDA -ME [38758],9.5,2014-02-20 00:00:00,PSeI
DISMATEQ COM VAREJ DE PROD DE LIMPEZA LTDA -ME [38758],6052.2,2025-07-16 00:00:00,SATW
DISPLAYRS COMUNICACAO VISUAL LTDA [67220],560,2025-06-27 00:00:00,IATD
DISPLAY'S IND E COM DE ETIQUETAS LTDA [52722],4650,2021-04-13 00:00:00,IATD
DISTRA COMERCIO DE ALIMENTOS E SUPLEMENTOS LTDA. [65682],534.64,2024-09-26 00:00:00,IATD
DISTRA COMERCIO DE ALIMENTOS E SUPLEMENTOS LTDA. [65682],1243.5,2024-11-29 00:00:00,PSeI
DISTRASUL COMERCIO E REPRESENTACAO LTDA - EPP [41620],391.23,2015-07-29 00:00:00,IATD
DISTRIBUIDORA COSTA & SILVA LTDA [63795],177.84,2023-06-28 00:00:00,_OUT
DISTRIBUIDORA COSTA & SILVA LTDA [63795],10,2023-06-28 00:00:00,PSeI
DISTRIBUIDORA DE ESQUADRIAS POLESELLO LTDA - EPP [44387],10,2016-09-01 00:00:00,
DISTRIBUIDORA DE ESQUADRIAS POLESELLO LTDA - EPP [44387],140,2016-10-31 00:00:00,FTAQ
DISTRIBUIDORA DE ESQUADRIAS POLESELLO LTDA - EPP [44387],80.33,2025-03-14 00:00:00,IATD
DISTRIBUIDORA DE ESQUADRIAS POLESELLO LTDA - EPP [44387],150,2016-10-31 00:00:00,SATW
DISTRIBUIDORA DE PAPEIS BRAILE LTDA [50746],1026,2018-06-18 00:00:00,_OUT
DISTRIBUIDORA DE PAPEIS BRAILE LTDA [50746],1834,2024-03-15 00:00:00,SATW
DISTRIBUIDORA HAMBURGO DE ABRASIVOS FERRAMENTAS E  [66200],7514.55,2025-05-14 00:00:00,_ASD
DISTRIBUIDORA HAMBURGO DE ABRASIVOS FERRAMENTAS E  [66200],909.86,2025-01-15 00:00:00,SIKA
DISTRIBUIDORA MERIDIONAL DE MOTORES CUMMINS LTDA [37507],315.96,2025-02-18 00:00:00,_OUT
DISTRIBUIDORA MERIDIONAL DE MOTORES CUMMINS LTDA [37507],418.6,2025-02-19 00:00:00,FTAQ
DISTRIBUIDORA MERIDIONAL DE MOTORES CUMMINS LTDA [37507],5964.67,2025-08-07 00:00:00,IATD
DISTRIBUIDORA MERIDIONAL DE MOTORES CUMMINS LTDA [37507],5462.65,2025-08-07 00:00:00,PAPE
DISTRIBUIDORA MERIDIONAL DE MOTORES CUMMINS LTDA [37507],2008.1599999999999,2025-08-07 00:00:00,PSeI
DISTRIBUIDORA MULTIPLA RS ALGAYER LTDA - ME [46886],2499.66,2018-10-26 00:00:00,PSeI
DISTRICOMP DISTRIBUIDORA DE INFORMATICA LTDA [38240],7.12,2013-09-27 00:00:00,_ASD
DISTRICOMP DISTRIBUIDORA DE INFORMATICA LTDA [38240],88,2016-01-19 00:00:00,AUTO
DISTRITO COMERCIO E SERVICOS DE MONTAGEM LTDA [66918],229.66,2025-05-29 00:00:00,IATD
DITTA HIDROMETAIS LTDA [30809],192.6,2014-01-30 00:00:00,_OUT
DITTA HIDROMETAIS LTDA [30809],116.8,2014-01-30 00:00:00,PSeI
DIVENCI CONFECCOES E LAVANDERIA LTDA - ME [36473],98,2015-05-20 00:00:00,SATW
DIVETRO COMERCIO DE VIDROS LTDA [50727],39,2020-03-03 00:00:00,FELT
DIVETRO COMERCIO DE VIDROS LTDA [50727],1140,2018-06-04 00:00:00,IATD
DIVIMEC TECNOLOGIA INDUSTRIAL LTDA [32264],3316.75,2021-02-05 00:00:00,_ASD
DIVIMEC TECNOLOGIA INDUSTRIAL LTDA [32264],60,2015-10-28 00:00:00,_OUT
DIVIMEC TECNOLOGIA INDUSTRIAL LTDA [32264],96,2024-06-14 00:00:00,_PVC
DIVIMEC TECNOLOGIA INDUSTRIAL LTDA [32264],625.13,2025-01-23 00:00:00,IATD
DIVIMEC TECNOLOGIA INDUSTRIAL LTDA [32264],144.73000000000002,2024-06-14 00:00:00,REFL
DIVINA COMPANHIA CALCADOS LTDA [66497],898.75,2025-07-01 00:00:00,IATD
DIVULTEC INDUSTRIA COMERCIO E SERVICOS LTDA [36179],594,2024-09-24 00:00:00,IATD
DIVULTEC INDUSTRIA COMERCIO E SERVICOS LTDA [36179],294.5,2025-04-09 00:00:00,PSeI
DJ COMERCIO DE SUCOS E BEBIDAS LTDA ME [51069],43.26,2017-11-21 00:00:00,IATD
DJONY BASOTTI [51996],295,2023-06-14 00:00:00,_ASD
DJONY BASOTTI [51996],121,2024-04-30 00:00:00,IATD
DK SOLUCOES EM MAN E ESQ E PELES DE VIDRO LTDA [64964],811.78,2024-07-10 00:00:00,IATD
DK SOLUCOES EM MAN E ESQ E PELES DE VIDRO LTDA [64964],199.5,2024-02-29 00:00:00,SIKA
DKF TECNOLOGIA IND E COM DE EQUIPAMENTO [60721],125.5,2024-07-19 00:00:00,_OUT
DKF TECNOLOGIA IND E COM DE EQUIPAMENTO [60721],92.5,2024-05-15 00:00:00,AUTO
DKF TECNOLOGIA IND E COM DE EQUIPAMENTO [60721],985.0899999999999,2024-06-20 00:00:00,IATD
DLJ COMERCIO SERVICOS DE MATERIAIS ELETRICOS LTDA [30535],558,2015-08-14 00:00:00,_OUT
DLJ COMERCIO SERVICOS DE MATERIAIS ELETRICOS LTDA [30535],15.5,2015-08-14 00:00:00,PSeI
DLOG SOLUCOES LOGISTICAS LTDA [39815],93.48,2014-02-28 00:00:00,PSeI
DM IND. E COM. DE MOVEIS LTDA [27207],2466.6699999999996,2022-04-25 00:00:00,_ABR
DM IND. E COM. DE MOVEIS LTDA [27207],1952.25,2022-04-25 00:00:00,_ASD
DM IND. E COM. DE MOVEIS LTDA [27207],2238.5,2017-09-14 00:00:00,_OUT
DM IND. E COM. DE MOVEIS LTDA [27207],42.08,2019-08-22 00:00:00,ELET
DM IND. E COM. DE MOVEIS LTDA [27207],540,2019-09-11 00:00:00,FELT
DM IND. E COM. DE MOVEIS LTDA [27207],136.94,2018-02-08 00:00:00,FTAQ
DM IND. E COM. DE MOVEIS LTDA [27207],91.6,2021-05-12 00:00:00,IATD
DM IND. E COM. DE MOVEIS LTDA [27207],821.94,2019-11-26 00:00:00,PAPE
DM IND. E COM. DE MOVEIS LTDA [27207],3829.7400000000002,2019-02-22 00:00:00,PLXT
DMK COLCHOES LTDA [65618],420,2025-06-03 00:00:00,PSeI
DMPLAST IND E COMERCIO DE PLASTICOS LTDA - ME [40688],516,2014-05-28 00:00:00,PSeI
DMS ENGENHARIA LTDA [53989],50.8,2019-02-05 00:00:00,PSeI
DO LEITE IND COM E DISTRIBUICAO DE PROD LTDA [60756],281.13,2024-02-16 00:00:00,IATD
DOBRATEC COMERCIO E SERVICOS LTDA - ME [50000],10,2018-01-08 00:00:00,_ASD
DOBRATEC COMERCIO E SERVICOS LTDA - ME [50000],813.5,2018-06-06 00:00:00,_OUT
DOBRATEC COMERCIO E SERVICOS LTDA - ME [50000],6.9,2017-10-26 00:00:00,IATD
DOBRATEC COMERCIO E SERVICOS LTDA - ME [50000],422.73,2018-06-06 00:00:00,PAPE
DOBRATEC COMERCIO E SERVICOS LTDA - ME [50000],507.9,2018-11-22 00:00:00,PSeI
DOCTOR CLIN OPERADORA DE PLANOS DE SAUDE LTDA [56026],15628.74,2023-07-21 00:00:00,IATD
DOCTOR PAPER COM E DIST DE MATDE ESCRIT LTDA -ME [48202],554.4000000000001,2016-11-10 00:00:00,AUTO
DOKA - INDUSTRIA E COMERCIO LTDA [50954],65,2018-05-02 00:00:00,_EPI
DOKA - INDUSTRIA E COMERCIO LTDA [50954],154,2024-06-25 00:00:00,_OUT
DOKA - INDUSTRIA E COMERCIO LTDA [50954],4.3,2020-11-10 00:00:00,_PVC
DOKA - INDUSTRIA E COMERCIO LTDA [50954],36.93,2022-07-06 00:00:00,AUTO
DOKA - INDUSTRIA E COMERCIO LTDA [50954],261.8,2019-04-18 00:00:00,FTAQ
DOKA - INDUSTRIA E COMERCIO LTDA [50954],63.6,2024-06-25 00:00:00,IATD
DOKA - INDUSTRIA E COMERCIO LTDA [50954],216.89999999999998,2023-07-11 00:00:00,PAPE
DOKA - INDUSTRIA E COMERCIO LTDA [50954],1070.4,2024-06-25 00:00:00,PLXT
DOKA - INDUSTRIA E COMERCIO LTDA [50954],312.2,2024-03-13 00:00:00,PSeI
DOLPHIN SOLUCOES EM ENGENHARIA LTDA [29392],670.7,2015-02-05 00:00:00,_OUT
DOLPHIN SOLUCOES EM ENGENHARIA LTDA [29392],98.53,2017-11-10 00:00:00,IATD
DOLPHIN SOLUCOES EM ENGENHARIA LTDA [29392],424,2016-08-30 00:00:00,PSeI
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],14.4,2016-07-12 00:00:00,
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],430.9,2025-07-18 00:00:00,_ASD
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],31.2,2018-10-15 00:00:00,_EPI
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],256,2024-10-22 00:00:00,_OUT
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],38.730000000000004,2019-07-25 00:00:00,AUTO
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],10.76,2019-03-18 00:00:00,ELET
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],5892.719999999998,2025-05-29 00:00:00,IATD
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],677.33,2024-08-08 00:00:00,PAPE
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],266.23,2019-10-24 00:00:00,PLXT
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],25.12,2025-04-15 00:00:00,PSeI
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],15.78,2020-08-13 00:00:00,SIKA
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],45.35,2019-03-18 00:00:00,TAPT
DOM INDUSTRIA E COMERCIO DE BENS MOVEIS LTDA [30764],26,2019-04-05 00:00:00,TEFL
DOMENICO SAVIO VILLETTI [43931],55,2015-05-06 00:00:00,_OUT
DOMENICO SAVIO VILLETTI [43931],60,2016-08-22 00:00:00,IATD
DOMINGOS GABRIEL FARBEROWOCZ [52609],64.4,2018-07-05 00:00:00,IATD
DOMINGOS SAVIO MATOS BARCELOS BUENO 01373564040 [48976],44.32,2017-02-14 00:00:00,IATD
DOMO INDUSTRIA E COMERCIO DE UTILIDADES LTDA [43749],9.15,2021-10-28 00:00:00,_ABR
DOMO INDUSTRIA E COMERCIO DE UTILIDADES LTDA [43749],18.9,2021-10-28 00:00:00,_ASD
DOMO INDUSTRIA E COMERCIO DE UTILIDADES LTDA [43749],803.7,2015-11-19 00:00:00,IATD
DONNA LUIZA COMERCIO DE ALIMENTOS LTDA [57197],78,2021-02-04 00:00:00,IATD
DONNA LUIZA COMERCIO DE ALIMENTOS LTDA [57197],22.7,2020-08-19 00:00:00,PSeI
DORICA INSTALACAO E MANUTENCAO LTDA [55245],455.68,2020-09-15 00:00:00,IATD
DORICA INSTALACAO E MANUTENCAO LTDA [55245],10564.5,2019-12-11 00:00:00,SATW
DORIS RAMOS BARCELLOS [54284],61.58,2019-03-15 00:00:00,IATD
DORIVAL DUTRA DOS SANTOS [55934],7.2,2019-10-29 00:00:00,_ASD
DORIVAL DUTRA DOS SANTOS [55934],639.87,2025-06-26 00:00:00,IATD
DORIVAL DUTRA DOS SANTOS JUNIOR 01096764083 [62429],1119.7199999999998,2024-08-27 00:00:00,IATD
DORIVAL PIRES DA CONCEIÇAO [63057],35.54,2023-01-31 00:00:00,IATD
DORVAL S MINEIRO [57829],45,2020-08-12 00:00:00,SATW
DORVO INDUSTRIA E COMERCIO LTDA [56882],5433.4,2025-07-24 00:00:00,IATD
DORVO INDUSTRIA E COMERCIO LTDA [56882],44.25,2020-03-17 00:00:00,TEFL
DOUGLAS ALVEZ RODRIGUES  [58482],7,2025-06-04 00:00:00,_ASD
DOUGLAS ALVEZ RODRIGUES  [58482],1753.9900000000002,2025-09-04 00:00:00,IATD
DOUGLAS ALVEZ RODRIGUES  [58482],10,2023-09-22 00:00:00,PSeI
DOUGLAS ARNO PHILIPP - PF [48761],180.61,2025-07-02 00:00:00,IATD
DOUGLAS ARNO PHILIPP 00603780008 [51732],300,2020-05-08 00:00:00,IATD
DOUGLAS BARBOSA DOS SANTOS [37711],50,2013-08-09 00:00:00,_OUT
DOUGLAS CLEMENTEL LEMOS [67131],13.5,2025-06-06 00:00:00,IATD
DOUGLAS DA ROSA SILVEIRA  [58161],78.93,2020-09-17 00:00:00,IATD
DOUGLAS DA SILVA PERES [55905],9.3,2019-10-24 00:00:00,_ASD
DOUGLAS DA SILVA PERES [55905],37.5,2019-10-24 00:00:00,AUTO
DOUGLAS DA SILVA SILVEIRA [64721],372.8,2023-12-20 00:00:00,SATW
DOUGLAS DE SOUZA DOMINGUES [42117],80.64,2014-10-16 00:00:00,IATD
DOUGLAS DIAS ROSA [61720],47.16,2022-05-30 00:00:00,IATD
DOUGLAS DIAS TAVARES [34503],45,2019-11-04 00:00:00,_ASD
DOUGLAS DIAS TAVARES [34503],51.05,2020-08-04 00:00:00,_OUT
DOUGLAS DIAS TAVARES [34503],75,2015-10-23 00:00:00,ELET
DOUGLAS DIAS TAVARES [34503],9.6,2020-08-04 00:00:00,IATD
DOUGLAS DUTRA [49607],86.86,2017-05-04 00:00:00,IATD
DOUGLAS FABIANO LENZ NEMOS [59258],426,2021-02-11 00:00:00,SATW
DOUGLAS FERNANDO RODRIGUES OSORIO [44393],5,2015-06-24 00:00:00,REFL
DOUGLAS GARCEZ GRASSI [63417],37.02,2023-04-14 00:00:00,AUTO
DOUGLAS GARCEZ GRASSI [63417],21.09,2023-04-14 00:00:00,SIKA
DOUGLAS ISAAC AZEVEDO [60310],6,2021-08-12 00:00:00,ELET
DOUGLAS ISAAC AZEVEDO [60310],6,2021-08-12 00:00:00,IATD
DOUGLAS LISBOA DE LATORRES [53893],3.25,2019-01-22 00:00:00,_ASD
DOUGLAS LUIZ BENTO FLORENCIO [59750],23,2022-10-17 00:00:00,IATD
DOUGLAS MATOS DOS SANTOS [32945],37.02,2021-09-14 00:00:00,_ASD
DOUGLAS MATOS DOS SANTOS [32945],88.92,2021-09-14 00:00:00,_OUT
DOUGLAS MATOS DOS SANTOS [32945],10,2021-09-14 00:00:00,IATD
DOUGLAS MENEZES DE OLIVEIRA [58997],148,2021-06-09 00:00:00,_OUT
DOUGLAS MENEZES DE OLIVEIRA [58997],61.97,2021-02-12 00:00:00,IATD
DOUGLAS MENEZES DE OLIVEIRA [58997],308.84,2021-11-05 00:00:00,PSeI
DOUGLAS NASCIMENTO PADILHA [35509],144.54,2013-06-20 00:00:00,PSeI
DOUGLAS NERY CARVALHO [47328],50,2016-06-17 00:00:00,_OUT
DOUGLAS NERY CARVALHO [47328],17.4,2018-08-01 00:00:00,_PVC
DOUGLAS PESSOA DOS SANTOS [57718],442.99,2025-08-19 00:00:00,_OUT
DOUGLAS PESSOA DOS SANTOS [57718],91.93,2025-06-17 00:00:00,ELET
DOUGLAS PESSOA DOS SANTOS [57718],579.98,2025-08-19 00:00:00,IATD
DOUGLAS PESSOA DOS SANTOS [57718],352.4,2025-06-17 00:00:00,PSeI
DOUGLAS PINTO ALMEIDA & CIA LTDA [56058],68.88,2024-10-23 00:00:00,ELET
DOUGLAS PINTO ALMEIDA & CIA LTDA [56058],248.49,2023-05-11 00:00:00,IATD
DOUGLAS PINTO ALMEIDA & CIA LTDA [56058],24,2019-11-19 00:00:00,PSeI
DOUGLAS SERPA DA SILVA [39168],45.21,2013-12-19 00:00:00,_OUT
DOUGLAS SILVA DA SILVA [54212],16,2019-03-07 00:00:00,IATD
DOUGLAS TARIGA RODRIGUES [48558],21.6,2023-06-19 00:00:00,ELET
DOUGLAS TARIGA RODRIGUES [48558],12.6,2022-07-07 00:00:00,IATD
DOUGLAS TARIGA RODRIGUES [48558],52.98,2021-05-18 00:00:00,PSeI
DOVER AUTOMACAO PNEUMATICA LTDA [47010],626.6,2025-09-01 00:00:00,_ASD
DPE SOLUCOES GRAFICAS LTDA - ME [32423],3737,2018-12-13 00:00:00,IATD
DPE SOLUCOES GRAFICAS LTDA - ME [32423],1513.41,2018-08-02 00:00:00,PELI
DPE SOLUCOES GRAFICAS LTDA - ME [32423],2422.8,2016-08-03 00:00:00,PSeI
DR DA COSTA & RM MORENO AVILEZ LTDA [41314],53.63,2014-07-31 00:00:00,IATD
DR ROCHA MATERIAIS DE CONSTRUCAO LTDA [50134],612,2020-11-05 00:00:00,IATD
DR USINAGENS EM CNC E MATRIZES LTDA - ME [38621],276.19,2013-10-31 00:00:00,IATD
DRAUZIO PANEGALLI ZIMMER [44449],750,2015-06-29 00:00:00,IATD
DRAYTON AEROSPACE SA [56036],2623.9900000000002,2025-08-19 00:00:00,_ASD
DRAYTON AEROSPACE SA [56036],1339.15,2023-08-21 00:00:00,_EPI
DRAYTON AEROSPACE SA [56036],20.34,2021-07-27 00:00:00,AUTO
DRAYTON AEROSPACE SA [56036],1578.8,2025-08-01 00:00:00,IATD
DRAYTON AEROSPACE SA [56036],1441.8899999999999,2025-08-18 00:00:00,PAPE
DRAYTON AEROSPACE SA [56036],99,2025-07-16 00:00:00,PSeI
DRAYTON AEROSPACE SA [56036],50,2021-09-27 00:00:00,TAPT
DREAL EMBALAGENS E ALIMENTOS LTDA [52743],245.51,2018-07-27 00:00:00,IATD
DREAM HOUSE MOVEIS PLANEJADOS LTDA. [38139],110.51,2013-09-17 00:00:00,PAPE
DREAM INDUSTRIA E COMERCIO LTDA [39015],420,2023-03-06 00:00:00,IATD
DREAM INDUSTRIA E COMERCIO LTDA [39015],334,2017-08-28 00:00:00,TAPT
DRESCH EMBALAGENS E MATRIZES  ME [25089],2100,2020-12-02 00:00:00,_OUT
DRESCH EQUIPAMENTOS DE PINTURAS LTDA-KWM [32128],153,2015-01-27 00:00:00,_PVC
DRESCH TRANSPORTES LTDA - ME [45672],1009.74,2018-12-06 00:00:00,IATD
DRIVESUL LTDA [53547],1162,2023-07-27 00:00:00,_OUT
DRIVESUL LTDA [53547],279.3,2023-08-17 00:00:00,IATD
DRIVESUL LTDA [53547],71.92,2022-12-13 00:00:00,PAPE
DRIVESUL LTDA [53547],41.5,2023-08-17 00:00:00,PSeI
DRIVETECH PECAS E SERVICOS LTDA - ME [43706],11.33,2020-09-09 00:00:00,_ASD
DRIVETECH PECAS E SERVICOS LTDA - ME [43706],17.53,2018-09-12 00:00:00,IATD
DRIVETECH PECAS E SERVICOS LTDA - ME [43706],21,2015-04-10 00:00:00,PELI
DROGARIA MAIS ECONOMICA S.A. [47529],30,2016-09-23 00:00:00,IATD
DRSUL COMERCIO MATERIAIS ELETRICOS E LOCACOES LTDA [31652],232.79999999999998,2013-04-15 00:00:00,PSeI
DRSUL VEICULOS LTDA [47837],192,2016-08-19 00:00:00,IATD
DRSUL VEICULOS LTDA. [50782],600,2017-10-17 00:00:00,SATW
DRUCK CHEMIE BRASIL LTDA [38033],69.7,2013-09-23 00:00:00,IATD
DRYERATION INDUSTRIA COMERCIO E PROJETOS LTDA [60114],594.4,2021-12-23 00:00:00,IATD
DRYERATION INDUSTRIA COMERCIO E PROJETOS LTDA [60114],170.2,2023-01-09 00:00:00,PSeI
DRYTECH INDUSTRIA DE MAQUINAS LTDA [61963],287,2022-07-20 00:00:00,IATD
DS SIGN COMUNICACAO VISUAL LTDA - ME [47636],215.8,2018-05-17 00:00:00,IATD
DSD. CONSTRUCOES. RH & SRV TERCEIRIZADO LTDA [64462],770,2023-10-30 00:00:00,SATW
DSL DO BRASIL TRANSPORTES & LOGISTICA LTDA [36270],77,2016-01-27 00:00:00,_OUT
DSL DO BRASIL TRANSPORTES & LOGISTICA LTDA [36270],598.32,2016-10-07 00:00:00,PSeI
DSM TRANSPORTES E MUDANCAS LTDA [31367],468.1899999999999,2014-05-12 00:00:00,_OUT
DSM TRANSPORTES E MUDANCAS LTDA [31367],59.4,2014-05-30 00:00:00,PAPE
DSM TRANSPORTES E MUDANCAS LTDA [31367],234.5,2016-01-26 00:00:00,PSeI
DT ILUMINACAO E DECORACAO LTDA [53631],881.96,2019-07-16 00:00:00,PSeI
"DT TELECOM  INDUSTRIA, COM E IMP  [56307]",132.76,2019-12-10 00:00:00,IATD
DUBLIN INDUSTRIA E COMERCIO DE CALÇADOS LTDA [32957],551.1600000000001,2013-12-12 00:00:00,IATD
DUCASSE BRASIL EST CONS INC REC COM IMP EXP LTDA [30286],1778.4,2023-01-26 00:00:00,_OUT
DUCASSE BRASIL EST CONS INC REC COM IMP EXP LTDA [30286],30,2017-07-04 00:00:00,_PVC
DUCASSE BRASIL EST CONS INC REC COM IMP EXP LTDA [30286],141,2015-06-24 00:00:00,FTAQ
DUCASSE BRASIL EST CONS INC REC COM IMP EXP LTDA [30286],810.12,2020-12-09 00:00:00,IATD
DUCATTI ENGENHARIA LTDA  [30787],687.77,2022-09-26 00:00:00,IATD
DUCATTI ENGENHARIA LTDA  [30787],2100,2021-03-11 00:00:00,SATW
DULCE ANDRIOTTI DIAS - ME [44021],32.75,2018-06-29 00:00:00,IATD
DULCE MARIA FEIJO RIBEIRO [58483],51.05,2020-10-22 00:00:00,_OUT
DULCE MARIA FEIJO RIBEIRO [58483],50,2020-10-22 00:00:00,IATD
DULCE MARIA FEIJO RIBEIRO [58483],6,2020-10-22 00:00:00,PSeI
DUMAR COMERCIO DE LIVROS E MATERIAL DIDATICO LTDA [44249],35.57,2015-06-11 00:00:00,IATD
DUNK PARK COMPLEXO ESPORTIVO LTDA [62379],25,2025-08-01 00:00:00,IATD
DUNK PARK COMPLEXO ESPORTIVO LTDA [62379],328.32,2022-09-21 00:00:00,PLXT
DUO ENGENHARIA CRIATIVA LTDA [65724],96.87,2024-07-25 00:00:00,IATD
DUOARQ ARTIGOS DE DECORACAO LTDA [31505],6719,2025-08-19 00:00:00,IATD
DUOARQ ARTIGOS DE DECORACAO LTDA [31505],166.6,2025-08-19 00:00:00,PSeI
DURAFA EMPREENDIMENTOS IMOBILIARIOS LTDA [48538],7384,2016-12-16 00:00:00,IATD
DURATEX S/A [40072],275,2014-06-27 00:00:00,_ASD
DURATEX S/A [40072],118,2016-11-03 00:00:00,IATD
DURATEX S/A [40072],720,2015-10-23 00:00:00,PSeI
DURIN COMERCIO DE PRODUTOS NATURAIS LTDA - ME [46972],292.3,2017-03-29 00:00:00,PSeI
DUSA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA [55739],256,2022-11-18 00:00:00,IATD
DUSA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA [55739],300,2024-01-12 00:00:00,PSeI
DUVALE TRANSPORTES LTDA [55362],790,2019-08-29 00:00:00,TAPT
DXG COMERCIO DE ACO INOXIDAVEL LTDA [58689],938.4799999999999,2021-05-03 00:00:00,_OUT
DXG COMERCIO DE ACO INOXIDAVEL LTDA [58689],1212.8,2022-04-12 00:00:00,IATD
DXG COMERCIO DE ACO INOXIDAVEL LTDA [58689],785.78,2021-06-30 00:00:00,PSeI
DY JAY LOC E COM DE EQUIP DE INFO AUDIOV LTDA -EPP [32494],132.45,2015-04-06 00:00:00,IATD
DY JAY LOC E COM DE EQUIP DE INFO AUDIOV LTDA -EPP [32494],43.2,2015-04-06 00:00:00,PSeI
DYEDRO COMERCIO DE MOVEIS LTDA [52593],115,2021-02-17 00:00:00,_OUT
DYEDRO COMERCIO DE MOVEIS LTDA [52593],39.76,2025-01-22 00:00:00,ELET
DYEDRO COMERCIO DE MOVEIS LTDA [52593],96.68,2025-01-22 00:00:00,IATD
DYEDRO COMERCIO DE MOVEIS LTDA [52593],22,2021-02-17 00:00:00,PSeI
DYEMP COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA [53683],183,2022-05-12 00:00:00,IATD
DYEMP COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA [53683],180,2020-05-15 00:00:00,PR3M
DYEMP COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA [53683],118,2018-12-07 00:00:00,PSeI
DZ9 COMUNICACAO VISUAL LTDA [60999],3,2022-06-21 00:00:00,_ASD
DZ9 COMUNICACAO VISUAL LTDA [60999],143.6,2023-02-10 00:00:00,IATD
DZ9 COMUNICACAO VISUAL LTDA [60999],139.8,2022-06-21 00:00:00,PSeI
E & A ENG. DE SINALIZACAO E PINT. DE EST.LTDA-ME [48143],125.9,2017-12-01 00:00:00,IATD
